Camera,Camera_folder,Species,DateTimeOriginal,Date,Time,delta.time.secs,Directory,FileName,DST,Time_DST_Corrected,Time_Decimal,Time_Scaled,Time_Radians,Time_Sun
C15,C15_061218_090818,Sheep,7/13/2018 8:15,7/13/2018,8:15:47,39330,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_1685.JPG,TRUE,8H 15M 47S,8.263055556,0.344293981,2.163262886,2.063551858
C15,C15_061218_090818,Sheep,7/14/2018 7:49,7/14/2018,7:49:29,929,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_1756.JPG,TRUE,7H 49M 29S,7.824722222,0.326030093,2.048507487,1.967713201
C15,C15_061218_090818,Sheep,7/14/2018 20:51,7/14/2018,20:51:14,39854,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_1798.JPG,TRUE,20H 51M 14S,20.85388889,0.868912037,5.459535344,4.788192769
C15,C15_061218_090818,Sheep,7/15/2018 20:42,7/15/2018,20:42:20,39770,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_2164.JPG,TRUE,20H 42M 20S,20.70555556,0.862731481,5.420701768,4.741294946
C15,C15_061218_090818,Sheep,7/20/2018 21:22,7/20/2018,21:22:31,171657,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_2542.JPG,TRUE,21H 22M 31S,21.37527778,0.890636574,5.596034636,4.980272393
C15,C15_061218_090818,Sheep,7/24/2018 10:01,7/24/2018,10:01:02,86836,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_2584.JPG,TRUE,10H 1M 2S,10.01722222,0.417384259,2.622502645,2.423790549
C15,C15_061218_090818,Sheep,7/26/2018 21:23,7/26/2018,21:23:30,1098,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_2710.JPG,TRUE,21H 23M 30S,21.39166667,0.891319444,5.600325237,5.006900342
C15,C15_061218_090818,Sheep,7/31/2018 20:21,7/31/2018,20:21:19,117370,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_3004.JPG,TRUE,20H 21M 19S,20.35527778,0.848136574,5.328999261,4.700471322
C15,C15_061218_090818,Sheep,8/5/2018 8:23,8/5/2018,8:23:18,78418,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_3214.JPG,TRUE,8H 23M 18S,8.388333333,0.349513889,2.196060531,2.042665477
C15,C15_061218_090818,Sheep,8/15/2018 7:31,8/15/2018,7:31:52,252335,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_3499.JPG,TRUE,7H 31M 52S,7.531111111,0.313796296,1.971640278,1.823370902
C15,C15_090818_121818,Bobcat,9/11/2018 14:02,9/11/2018,14:02:58,245440,Reviewed Phase 2/C15_090818_121818/Bobcat,IMG_0031.JPG,TRUE,14H 2M 58S,14.04944444,0.585393519,3.678135954,3.367618735
C15,C15_090818_121818,Bobcat,11/30/2018 13:01,11/30/2018,13:01:55,1206953,Reviewed Phase 2/C15_090818_121818/Bobcat,IMG_1342.JPG,FALSE,13H 1M 55S,13.03194444,0.542997685,3.411755077,3.472175353
C15,C15_090818_121818,Dog,12/1/2018 10:54,12/1/2018,10:54:35,4330251,Reviewed Phase 2/C15_090818_121818/Dog,IMG_1348.JPG,FALSE,10H 54M 35S,10.90972222,0.454571759,2.856158599,2.778756246
C15,C15_090818_121818,Dog,12/5/2018 9:09,12/5/2018,9:09:46,65627,Reviewed Phase 2/C15_090818_121818/Dog,IMG_2494.JPG,FALSE,9H 9M 46S,9.162777778,0.381782407,2.398809613,2.193198813
C15,C15_090818_121818,Dog,12/8/2018 10:18,12/8/2018,10:18:51,90581,Reviewed Phase 2/C15_090818_121818/Dog,IMG_3547.JPG,FALSE,10H 18M 51S,10.31416667,0.429756944,2.700242519,2.561623664
C15,C15_090818_121818,Dog,12/11/2018 10:19,12/11/2018,10:19:53,87709,Reviewed Phase 2/C15_090818_121818/Dog,IMG_5509.JPG,FALSE,10H 19M 53S,10.33138889,0.430474537,2.704751286,2.557541534
C15,C15_090818_121818,Dog,12/14/2018 9:11,12/14/2018,9:11:53,165910,Reviewed Phase 2/C15_090818_121818/Dog,IMG_7144.JPG,FALSE,9H 11M 53S,9.198055556,0.383252315,2.408045313,2.171401944
C15,C15_090818_121818,Dog,12/16/2018 15:02,12/16/2018,15:02:43,102216,Reviewed Phase 2/C15_090818_121818/Dog,IMG_7795.JPG,FALSE,15H 2M 43S,15.04527778,0.626886574,3.938844511,4.110102539
C15,C15_090818_121818,Sheep,12/1/2018 13:44,12/1/2018,13:44:20,8994,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_1417.JPG,FALSE,13H 44M 20S,13.73888889,0.572453704,3.5968327,3.701333909
C15,C15_090818_121818,Sheep,12/2/2018 13:19,12/2/2018,13:19:06,13735,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_1738.JPG,FALSE,13H 19M 6S,13.31833333,0.554930556,3.486731513,3.562915672
C15,C15_090818_121818,Sheep,12/4/2018 9:56,12/4/2018,9:56:06,2592,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_1966.JPG,FALSE,9H 56M 6S,9.935,0.413958333,2.600976918,2.450410898
C15,C15_090818_121818,Sheep,12/5/2018 10:34,12/5/2018,10:34:42,4177,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_2587.JPG,FALSE,10H 34M 42S,10.57833333,0.440763889,2.769401191,2.658277189
C15,C15_090818_121818,Sheep,12/5/2018 13:49,12/5/2018,13:49:59,8579,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_2689.JPG,FALSE,13H 49M 59S,13.83305556,0.576377315,3.621485476,3.727610652
C15,C15_090818_121818,Sheep,12/7/2018 9:07,12/7/2018,9:07:46,60985,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_3259.JPG,FALSE,9H 7M 46S,9.129444444,0.380393519,2.390082967,2.174423862
C15,C15_090818_121818,Sheep,12/8/2018 10:16,12/8/2018,10:16:30,66908,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_3448.JPG,FALSE,10H 16M 30S,10.275,0.428125,2.68998871,2.548695536
C15,C15_090818_121818,Sheep,12/9/2018 9:17,12/9/2018,9:17:44,62449,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_4171.JPG,FALSE,9H 17M 44S,9.295555556,0.387314815,2.433570754,2.221667943
C15,C15_090818_121818,Sheep,12/10/2018 8:50,12/10/2018,8:50:50,64373,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_4714.JPG,FALSE,8H 50M 50S,8.847222222,0.368634259,2.316197362,2.069608803
C15,C15_090818_121818,Sheep,12/11/2018 10:01,12/11/2018,10:01:13,2403,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_5497.JPG,FALSE,10H 1M 13S,10.02027778,0.417511574,2.623302588,2.454463108
C15,C15_090818_121818,Sheep,12/12/2018 10:10,12/12/2018,10:10:27,66323,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_5707.JPG,FALSE,10H 10M 27S,10.17416667,0.423923611,2.663590605,2.502176069
C15,C15_090818_121818,Sheep,12/12/2018 16:37,12/12/2018,16:37:37,1522,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_6508.JPG,FALSE,16H 37M 37S,16.62694444,0.692789352,4.352923877,4.642374596
C15,C15_090818_121818,Sheep,12/13/2018 10:34,12/13/2018,10:34:13,7235,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_6766.JPG,FALSE,10H 34M 13S,10.57027778,0.440428241,2.767292251,2.630435552
C15,C15_090818_121818,Sheep,12/13/2018 15:13,12/13/2018,15:13:23,12135,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_7027.JPG,FALSE,15H 13M 23S,15.22305556,0.634293981,3.985386625,4.175081819
C15,C15_090818_121818,Sheep,12/14/2018 10:26,12/14/2018,10:26:18,3027,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_7393.JPG,FALSE,10H 26M 18S,10.43833333,0.434930556,2.732749276,2.583498318
C15,C15_090818_121818,Sheep,12/15/2018 11:36,12/15/2018,11:36:00,1672,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_7687.JPG,FALSE,10H 36M 0S,10.6,0.441666667,2.775073511,2.634150196
C15,C15_090818_121818,Sheep,12/16/2018 14:58,12/16/2018,14:58:51,6507,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_7765.JPG,FALSE,14H 58M 51S,14.98083333,0.624201389,3.921972995,4.088661257
C15,C15_090818_121818,Sheep,12/17/2018 13:07,12/17/2018,13:07:28,17380,Reviewed Phase 2/C15_090818_121818/Sheep,IMG_8071.JPG,FALSE,13H 7M 28S,13.12444444,0.546851852,3.435971521,3.468451467
C15,C15_120617_032618,Bobcat,1/11/2018 20:47,1/11/2018,20:47:14,1646493,Reviewed Phase 2/C15_120617_032618/Bobcat,IMG_9247.JPG,FALSE,20H 47M 14S,20.78722222,0.866134259,5.442082052,5.504702166
C15,C15_120617_032618,Bobcat,1/22/2018 16:45,1/22/2018,16:45:22,852964,Reviewed Phase 2/C15_120617_032618/Bobcat,IMG_9271.JPG,FALSE,16H 45M 22S,16.75611111,0.698171296,4.386739631,4.51849135
C15,C15_120617_032618,Bobcat,2/2/2018 9:27,2/2/2018,9:27:32,70803,Reviewed Phase 2/C15_120617_032618/Bobcat,IMG_9310.JPG,FALSE,9H 27M 32S,9.458888889,0.39412037,2.47633132,2.231681808
C15,C15_120617_032618,Bobcat,3/18/2018 12:39,3/18/2018,12:39:44,1826276,Reviewed Phase 2/C15_120617_032618/Bobcat,IMG_9418.JPG,TRUE,12H 39M 44S,12.66222222,0.527592593,3.314962026,2.964287187
C15,C15_120617_032618,Dog,12/7/2017 11:10,12/7/2017,11:10:19,76845,Reviewed Phase 2/C15_120617_032618/Dog,IMG_0091.JPG,FALSE,11H 10M 19S,11.17194444,0.465497685,2.924808216,2.846926876
C15,C15_120617_032618,Dog,12/7/2017 16:25,12/7/2017,16:25:05,13611,Reviewed Phase 2/C15_120617_032618/Dog,IMG_0163.JPG,FALSE,16H 25M 5S,16.41805556,0.684085648,4.298236893,4.576662497
C15,C15_120617_032618,Dog,12/21/2017 21:00,12/21/2017,21:00:08,106924,Reviewed Phase 2/C15_120617_032618/Dog,IMG_4141.JPG,FALSE,21H 0M 8S,21.00222222,0.875092593,5.49836892,5.598495475
C15,C15_120617_032618,Dog,12/25/2017 16:02,12/25/2017,16:02:29,249112,Reviewed Phase 2/C15_120617_032618/Dog,IMG_5122.JPG,FALSE,16H 2M 29S,16.04138889,0.668391204,4.199625791,4.416488161
C15,C15_120617_032618,Dog,12/25/2017 23:14,12/25/2017,23:14:16,4559,Reviewed Phase 2/C15_120617_032618/Dog,IMG_5137.JPG,FALSE,23H 14M 16S,23.23777778,0.968240741,6.083635996,6.073150498
C15,C15_120617_032618,Dog,12/30/2017 16:54,12/30/2017,16:54:36,285511,Reviewed Phase 2/C15_120617_032618/Dog,IMG_7348.JPG,FALSE,16H 54M 36S,16.91,0.704583333,4.427027648,4.686249972
C15,C15_120617_032618,Dog,1/2/2018 15:58,1/2/2018,15:58:12,133059,Reviewed Phase 2/C15_120617_032618/Dog,IMG_8752.JPG,FALSE,15H 58M 12S,15.97,0.665416667,4.180936223,4.362339428
C15,C15_120617_032618,Sheep,12/6/2017 14:57,12/6/2017,14:57:09,1932,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_0049.JPG,FALSE,14H 57M 9S,14.9525,0.623020833,3.914555346,4.094397107
C15,C15_120617_032618,Sheep,12/7/2017 14:11,12/7/2017,14:11:30,80332,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_0127.JPG,FALSE,14H 11M 30S,14.19166667,0.591319444,3.715369645,3.842582703
C15,C15_120617_032618,Sheep,12/8/2017 15:38,12/8/2017,15:38:34,1380,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_0295.JPG,FALSE,15H 38M 34S,15.64277778,0.651782407,4.095269646,4.320270083
C15,C15_120617_032618,Sheep,12/9/2017 12:51,12/9/2017,12:51:59,72473,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_0328.JPG,FALSE,12H 51M 59S,12.86638889,0.536099537,3.368412734,3.401383485
C15,C15_120617_032618,Sheep,12/10/2017 13:29,12/10/2017,13:29:28,73306,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_0392.JPG,FALSE,13H 29M 28S,13.49111111,0.56212963,3.53196463,3.605966324
C15,C15_120617_032618,Sheep,12/12/2017 11:41,12/12/2017,11:41:53,73885,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_1291.JPG,FALSE,11H 41M 53S,11.69805556,0.487418981,3.062543783,3.006924873
C15,C15_120617_032618,Sheep,12/12/2017 16:17,12/12/2017,16:17:39,3319,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_1567.JPG,FALSE,16H 17M 39S,16.29416667,0.678923611,4.265802858,4.531674606
C15,C15_120617_032618,Sheep,12/13/2017 15:26,12/13/2017,15:26:53,1069,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_1829.JPG,FALSE,15H 26M 53S,15.44805556,0.643668981,4.044291487,4.24934916
C15,C15_120617_032618,Sheep,12/13/2017 17:15,12/13/2017,17:15:23,1923,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_1864.JPG,FALSE,17H 15M 23S,17.25638889,0.719016204,4.517712047,4.801815545
C15,C15_120617_032618,Sheep,12/14/2017 15:55,12/14/2017,15:55:24,1636,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_2122.JPG,FALSE,15H 55M 24S,15.92333333,0.663472222,4.168718918,4.405515139
C15,C15_120617_032618,Sheep,12/15/2017 12:44,12/15/2017,12:44:33,72402,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_2140.JPG,FALSE,12H 44M 33S,12.7425,0.5309375,3.335978699,3.345900251
C15,C15_120617_032618,Sheep,12/16/2017 15:03,12/16/2017,15:03:11,2447,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_2323.JPG,FALSE,15H 3M 11S,15.05305556,0.627210648,3.940880729,4.112138085
C15,C15_120617_032618,Sheep,12/17/2017 13:10,12/17/2017,13:10:20,1070,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_2419.JPG,FALSE,13H 10M 20S,13.17222222,0.548842593,3.448479714,3.483710317
C15,C15_120617_032618,Sheep,12/18/2017 13:06,12/18/2017,13:06:04,77544,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_2962.JPG,FALSE,13H 6M 4S,13.10111111,0.54587963,3.429862868,3.457395491
C15,C15_120617_032618,Sheep,12/18/2017 14:45,12/18/2017,14:45:27,1398,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_3130.JPG,FALSE,14H 45M 27S,14.7575,0.614895833,3.863504465,4.009033695
C15,C15_120617_032618,Sheep,12/20/2017 13:41,12/20/2017,13:41:16,1435,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_3709.JPG,FALSE,13H 41M 16S,13.68777778,0.570324074,3.583451843,3.647433514
C15,C15_120617_032618,Sheep,12/21/2017 13:45,12/21/2017,13:45:45,80405,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_3772.JPG,FALSE,13H 45M 45S,13.7625,0.5734375,3.603014075,3.669562348
C15,C15_120617_032618,Sheep,12/21/2017 15:56,12/21/2017,15:56:08,1645,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_4117.JPG,FALSE,15H 56M 8S,15.93555556,0.663981481,4.171918689,4.393595686
C15,C15_120617_032618,Sheep,12/22/2017 13:41,12/22/2017,13:41:14,1815,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_4297.JPG,FALSE,13H 41M 14S,13.68722222,0.570300926,3.583306398,3.64165453
C15,C15_120617_032618,Sheep,12/23/2017 13:38,12/23/2017,13:38:45,80472,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_4696.JPG,FALSE,13H 38M 45S,13.64583333,0.568576389,3.572470813,3.624987047
C15,C15_120617_032618,Sheep,12/24/2017 13:00,12/24/2017,13:00:58,2089,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_4834.JPG,FALSE,13H 0M 58S,13.01611111,0.542337963,3.40760992,3.412361124
C15,C15_120617_032618,Sheep,12/24/2017 14:16,12/24/2017,14:16:49,1032,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_4951.JPG,FALSE,14H 16M 49S,14.28027778,0.595011574,3.73856798,3.833331259
C15,C15_120617_032618,Sheep,12/25/2017 13:42,12/25/2017,13:42:34,1122,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_4999.JPG,FALSE,13H 42M 34S,13.70944444,0.571226852,3.589124163,3.640262213
C15,C15_120617_032618,Sheep,1/2/2018 14:51,1/2/2018,14:51:21,606428,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_8508.JPG,FALSE,14H 51M 21S,14.85583333,0.618993056,3.889248072,3.994120715
C15,C15_120617_032618,Sheep,1/3/2018 15:56,1/3/2018,15:56:08,9636,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_8860.JPG,FALSE,15H 56M 8S,15.93555556,0.663981481,4.171918689,4.346744335
C15,C15_120617_032618,Sheep,1/5/2018 13:51,1/5/2018,13:51:47,7800,Reviewed Phase 2/C15_120617_032618/Sheep,IMG_9001.JPG,FALSE,13H 51M 47S,13.86305556,0.577627315,3.629339457,3.656174045
C17,C17_061218_090718,Bobcat,7/28/2018 0:21,7/28/2018,0:21:01,0,Reviewed Phase 2/C17_061218_090718/Bobcat,IMG_2663.JPG,TRUE,21M 1S,0.350277778,0.014594907,0.091702508,5.972699421
D04,D04_080718_121718,Bobcat,11/11/2018 18:54,11/11/2018,18:54:36,0,Reviewed Phase 2/D04_080718_121718/Bobcat,111110000.JPG,FALSE,18H 54M 36S,18.91,0.787916667,4.950626423,5.141241237
D06,D06_080118_121918,Bobcat,8/15/2018 1:04,8/15/2018,1:04:30,606138,Reviewed Phase 2/D06_080118_121918/Bobcat,IMG_0077.JPG,TRUE,1H 4M 30S,1.075,0.044791667,0.281434342,6.222641944
D06,D06_080118_121918,Bobcat,9/19/2018 23:58,9/19/2018,23:58:53,772660,Reviewed Phase 2/D06_080118_121918/Bobcat,IMG_0266.JPG,TRUE,23H 58M 53S,23.98138889,0.999224537,6.27831293,5.984811593
D06,D06_080118_121918,Bobcat,10/6/2018 20:07,10/6/2018,20:07:13,374685,Reviewed Phase 2/D06_080118_121918/Bobcat,IMG_0349.JPG,TRUE,20H 7M 13S,20.12027778,0.838344907,5.267476405,5.050304307
D06,D06_080118_121918,Bobcat,12/6/2018 13:03,12/6/2018,13:03:29,2609113,Reviewed Phase 2/D06_080118_121918/Bobcat,IMG_0886.JPG,FALSE,13H 3M 29S,13.05805556,0.544085648,3.41859095,3.471182691
D06,D06_120817_040418,Bobcat,12/20/2017 16:05,12/20/2017,16:05:27,789897,Reviewed Phase 2/D06_120817_040418/Bobcat,IMG_0841.JPG,FALSE,16H 5M 27S,16.09083333,0.670451389,4.212570316,4.448068888
D06,D06_120817_040418,Bobcat,2/23/2018 16:12,2/23/2018,16:12:16,528796,Reviewed Phase 2/D06_120817_040418/Bobcat,IMG_2821.JPG,FALSE,16H 12M 16S,16.20444444,0.675185185,4.242313635,4.209977841
D06,D06_120817_040418,Bobcat,3/13/2018 15:42,3/13/2018,15:42:27,796580,Reviewed Phase 2/D06_120817_040418/Bobcat,IMG_3823.JPG,TRUE,15H 42M 27S,15.7075,0.654479167,4.112213884,3.762230897
D06,D06_120817_040418,Bobcat,3/31/2018 10:30,3/31/2018,10:30:08,1014039,Reviewed Phase 2/D06_120817_040418/Bobcat,IMG_5434.JPG,TRUE,10H 30M 8S,10.50222222,0.437592593,2.749475348,2.450240688
D08,D08_120817_040418,Bobcat,1/16/2018 10:59,1/16/2018,10:59:26,860760,Reviewed Phase 2/D08_120817_040418/Bobcat,IMG_1147.JPG,FALSE,10H 59M 26S,10.99055556,0.457939815,2.877320716,2.697356376
D10,D10_040918_061118,Bobcat,5/30/2018 9:17,5/30/2018,9:17:23,0,Reviewed Phase 2/D10_040918_061118/Bobcat,IMG_2704.JPG,TRUE,9H 17M 23S,9.289722222,0.387071759,2.432043591,2.312222902
D10,D10_121517_040918,Bobcat,12/20/2017 14:26,12/20/2017,14:26:44,0,Reviewed Phase 2/D10_121517_040918/Bobcat,IMG_0007.JPG,FALSE,14H 26M 44S,14.44555556,0.601898148,3.781837601,3.899905286
D12,D12_090818_121218,Bobcat,9/26/2018 23:26,9/26/2018,23:26:03,0,Reviewed Phase 2/D12_090818_121218/Bobcat,IMG_0194.JPG,TRUE,23H 26M 3S,23.43416667,0.976423611,6.135050487,5.859717839
D12,D12_090818_121218,Bobcat,10/9/2018 11:35,10/9/2018,11:35:54,141505,Reviewed Phase 2/D12_090818_121218/Bobcat,IMG_0337.JPG,TRUE,11H 35M 54S,11.59833333,0.483263889,3.036436566,2.760278267
D12,D12_090818_121218,Bobcat,10/27/2018 7:51,10/27/2018,7:51:47,26622,Reviewed Phase 2/D12_090818_121218/Bobcat,IMG_0532.JPG,TRUE,7H 51M 47S,7.863055556,0.327627315,2.058543131,1.655742638
D12,D12_090818_121218,Bobcat,11/21/2018 20:00,11/21/2018,20:00:38,20753,Reviewed Phase 2/D12_090818_121218/Bobcat,IMG_0748.JPG,FALSE,20H 0M 38S,20.01055556,0.833773148,5.238751194,5.403275276
D12,D12_090818_121218,Bobcat,11/25/2018 12:43,11/25/2018,12:43:28,121739,Reviewed Phase 2/D12_090818_121218/Bobcat,IMG_0796.JPG,FALSE,12H 43M 28S,12.72444444,0.530185185,3.331251766,3.378715751
D12,D12_121517_040918,Bobcat,12/18/2017 13:57,12/18/2017,13:57:13,0,Reviewed Phase 2/D12_121517_040918/Bobcat,IMG_0013.JPG,FALSE,13H 57M 13S,13.95361111,0.581400463,3.653046846,3.741309234
D12,D12_121517_040918,Bobcat,3/26/2018 11:28,3/26/2018,11:28:00,1358948,Reviewed Phase 2/D12_121517_040918/Bobcat,IMG_1015.JPG,TRUE,10H 28M 0S,10.46666667,0.436111111,2.740166926,2.423110105
D16,D16_060618_090618,Bobcat,7/15/2018 8:06,7/15/2018,8:06:51,0,Reviewed Phase 2/D16_060618_090618/Bobcat,IMG_0116.JPG,TRUE,8H 6M 51S,8.114166667,0.338090278,2.124283866,2.027807008
D16,D16_090618_121218,Sheep,9/24/2018 8:44,9/24/2018,8:44:41,0,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0025.JPG,TRUE,8H 44M 41S,8.744722222,0.364363426,2.289362924,2.016585789
D16,D16_090618_121218,Sheep,9/30/2018 9:37,9/30/2018,9:37:17,87711,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0118.JPG,TRUE,9H 37M 17S,9.621388889,0.400891204,2.518873721,2.234693946
D16,D16_090618_121218,Sheep,10/3/2018 13:38,10/3/2018,13:38:34,11804,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0187.JPG,TRUE,13H 38M 34S,13.64277778,0.568449074,3.57167087,3.310072546
D16,D16_090618_121218,Sheep,10/7/2018 8:10,10/7/2018,8:10:57,83862,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0301.JPG,TRUE,8H 10M 57S,8.1825,0.3409375,2.142173491,1.829121624
D16,D16_090618_121218,Sheep,10/9/2018 8:04,10/9/2018,8:04:07,85359,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0403.JPG,TRUE,8H 4M 7S,8.068611111,0.33619213,2.112357449,1.790873554
D16,D16_090618_121218,Sheep,10/12/2018 8:08,10/12/2018,8:08:11,169983,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0496.JPG,TRUE,8H 8M 11S,8.136388889,0.339016204,2.13010163,1.798513835
D16,D16_090618_121218,Sheep,10/14/2018 7:29,10/14/2018,7:29:10,82685,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0586.JPG,TRUE,7H 29M 10S,7.486111111,0.311921296,1.959859306,1.609064925
D16,D16_090618_121218,Sheep,10/15/2018 7:59,10/15/2018,7:59:17,1010,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0643.JPG,TRUE,7H 59M 17S,7.988055556,0.332835648,2.091268054,1.745416934
D16,D16_090618_121218,Sheep,10/19/2018 7:52,10/19/2018,7:52:44,168568,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0769.JPG,TRUE,7H 52M 44S,7.878888889,0.328287037,2.062688288,1.69762943
D16,D16_090618_121218,Sheep,10/21/2018 7:44,10/21/2018,7:44:06,84137,Reviewed Phase 2/D16_090618_121218/Sheep,IMG_0922.JPG,TRUE,7H 44M 6S,7.735,0.322291667,2.025018265,1.647412417
E05,E05_041318_060118,Bobcat,5/26/2018 15:10,5/26/2018,15:10:19,2024423,Reviewed Phase 2/E05_041318_060118/Bobcat,IMG_0931.JPG,TRUE,15H 10M 19S,15.17194444,0.632164352,3.972005767,3.574280417
E05,E05_080618_112818,Bobcat,9/24/2018 16:24,9/24/2018,16:24:44,1324211,Reviewed Phase 2/E05_080618_112818/Bobcat,IMG_1687.JPG,TRUE,16H 24M 44S,16.41222222,0.683842593,4.29670973,4.012944921
E05,E05_120817_041318,Bobcat,1/21/2018 13:49,1/21/2018,13:49:14,2055698,Reviewed Phase 2/E05_120817_041318/Bobcat,IMG_0331.JPG,FALSE,13H 49M 14S,13.82055556,0.575856481,3.618212983,3.592770548
E11,E11_121517_040918,Bobcat,2/26/2018 18:26,2/26/2018,18:26:15,0,Reviewed Phase 2/E11_121517_040918/Bobcat,IMG_1228.JPG,FALSE,18H 26M 15S,18.4375,0.768229167,4.826926213,4.811920211
E13,E13_031418_061118,Sheep,3/25/2018 10:41,3/25/2018,10:41:24,77415,Reviewed Phase 2/E13_031418_061118/Sheep,IMG_0139.JPG,TRUE,10H 41M 24S,10.69,0.445416667,2.798635456,2.476126654
E13,E13_031418_061118,Sheep,4/6/2018 8:55,4/6/2018,8:55:40,666352,Reviewed Phase 2/E13_031418_061118/Sheep,IMG_0235.JPG,TRUE,8H 55M 40S,8.927777778,0.371990741,2.337286757,2.086405531
E13,E13_031418_061118,Sheep,4/19/2018 9:29,4/19/2018,9:29:46,237827,Reviewed Phase 2/E13_031418_061118/Sheep,IMG_0392.JPG,TRUE,9H 29M 46S,9.496111111,0.395671296,2.486076075,2.274113708
E13,E13_121217_031418,Sheep,12/20/2017 14:00,12/20/2017,14:00:19,357820,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0049.JPG,FALSE,14H 0M 19S,14.00527778,0.583553241,3.666573148,3.753216225
E13,E13_121217_031418,Sheep,1/1/2018 10:19,1/1/2018,10:19:19,771483,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0226.JPG,FALSE,10H 19M 19S,10.32194444,0.430081019,2.702278736,2.497504385
E13,E13_121217_031418,Sheep,1/9/2018 9:24,1/9/2018,9:24:21,169508,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0316.JPG,FALSE,9H 24M 21S,9.405833333,0.391909722,2.462441408,2.187015014
E13,E13_121217_031418,Sheep,1/22/2018 14:13,1/22/2018,14:13:05,16554,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0425.JPG,FALSE,14H 13M 5S,14.21805556,0.592418981,3.72227824,3.7157463
E13,E13_121217_031418,Sheep,1/28/2018 13:16,1/28/2018,13:16:59,176761,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0469.JPG,FALSE,13H 16M 59S,13.28305556,0.553460648,3.477495813,3.407864816
E13,E13_121217_031418,Sheep,2/6/2018 13:57,2/6/2018,13:57:42,360377,Reviewed Phase 2/E13_121217_031418/Sheep,IMG_0583.JPG,FALSE,13H 57M 42S,13.96166667,0.581736111,3.655155786,3.598657103
